,polymer,x_bar(ni),M(ni),std(ni),variance(ni),iqr(ni),R(ni),x_bar(nid),M(nid),std(nid),variance(nid),iqr(nid),R(nid)
521,PE,0.004206796,0.003756943,0.001634329,2.67E-06,0.001516816,0.034703656,-0.214634262,-0.245325778,0.249217703,0.062109463,0.312869937,1.707792596
522,PE,0.004190358,0.003740157,0.001634365,2.67E-06,0.00151529,0.034242813,-0.213212379,-0.243870967,0.249994542,0.062497271,0.314015213,1.717481009
523,PE,0.004176098,0.003726424,0.001634953,2.67E-06,0.001516816,0.035060734,-0.211974558,-0.242636745,0.25064764,0.062824239,0.315164807,1.703992753
524,PE,0.004160104,0.003709638,0.001635117,2.67E-06,0.00151529,0.035005799,-0.210653292,-0.241119482,0.251497279,0.063250881,0.316602346,1.713724503
525,PE,0.004834814,0.004385644,0.001629167,2.65E-06,0.001510712,0.034807422,-0.255315728,-0.287189687,0.223641789,0.05001565,0.271655599,1.641312695
526,PE,0.00476675,0.004316975,0.001629333,2.65E-06,0.001509186,0.034793689,-0.250899489,-0.282746926,0.226140179,0.051139381,0.27556958,1.654805134
527,PE,0.004694466,0.004245254,0.00162805,2.65E-06,0.001504608,0.034619728,-0.246074991,-0.277708182,0.228595825,0.052256051,0.279258185,1.651801127
528,PE,0.004651073,0.004202527,0.001628579,2.65E-06,0.001506134,0.034793689,-0.24306087,-0.274518584,0.230230741,0.053006194,0.281963092,1.653399826
529,PE,0.004601978,0.004153696,0.001629144,2.65E-06,0.001504608,0.034749435,-0.240160526,-0.271680736,0.232171828,0.053903757,0.285077406,1.659738453
530,PE,0.004554586,0.004104865,0.001630017,2.66E-06,0.001506134,0.034879143,-0.235928757,-0.267259008,0.234026329,0.054768323,0.28793735,1.665829474
531,PE,0.004507211,0.004059086,0.001624197,2.64E-06,0.001500031,0.034808948,-0.234203926,-0.265540228,0.235235841,0.055335901,0.2900245,1.667314788
532,PE,0.004482166,0.00403467,0.001621532,2.63E-06,0.001496979,0.034570897,-0.23274111,-0.263940519,0.235851621,0.055625987,0.290757545,1.681276926
533,PE,0.004463672,0.004016358,0.00162231,2.63E-06,0.001498505,0.034711286,-0.232151773,-0.263389379,0.236660713,0.056008293,0.291975853,1.674035055
534,PE,0.004449961,0.004001099,0.001628661,2.65E-06,0.001503082,0.034892877,-0.229244406,-0.260381044,0.238009895,0.05664871,0.294150731,1.681252227
535,PE,0.004428237,0.003979735,0.001630532,2.66E-06,0.001506134,0.034845572,-0.228262727,-0.259329691,0.239103185,0.057170333,0.296161299,1.68242268
536,PE,0.004414058,0.003964475,0.001629904,2.66E-06,0.001504608,0.034918818,-0.226538089,-0.257463341,0.239576103,0.057396709,0.296914111,1.685621076
537,PE,0.004935096,0.004419215,0.001789458,3.20E-06,0.001629738,0.034897455,-0.254607304,-0.286612757,0.222263389,0.049401014,0.268602431,1.650363817
538,PE,0.004847323,0.004335287,0.001770684,3.14E-06,0.001614478,0.034711286,-0.25151627,-0.283380256,0.22391066,0.050135984,0.270877863,1.653054098
539,PE,0.004793065,0.004283404,0.001768208,3.13E-06,0.001619056,0.035043948,-0.24632001,-0.278070174,0.226350584,0.051234587,0.274780166,1.654616567
540,PE,0.00475307,0.004243728,0.001767818,3.13E-06,0.001622108,0.034889825,-0.243001408,-0.274678111,0.228246151,0.052096306,0.277753846,1.667936895
541,PE,0.004697165,0.004190319,0.001761451,3.10E-06,0.001620582,0.034992065,-0.239166918,-0.270816151,0.230213767,0.052998378,0.280903642,1.668714699
542,PE,0.004647152,0.004141488,0.001756624,3.09E-06,0.00161753,0.034851676,-0.236029218,-0.267471958,0.232017247,0.053832003,0.283631627,1.67070702
543,PE,0.004592263,0.004089605,0.001752474,3.07E-06,0.00161753,0.035127876,-0.232180433,-0.263455595,0.234207249,0.054853036,0.287086483,1.679607491
544,PE,0.004546406,0.004045352,0.001748207,3.06E-06,0.00161753,0.034982909,-0.228247305,-0.259390526,0.235995671,0.055693957,0.289978075,1.682221197
545,PE,0.004490596,0.003991943,0.001733005,3.00E-06,0.001602271,0.034808948,-0.226991962,-0.258160236,0.236698063,0.056025973,0.291130527,1.685360266
546,PE,0.004476911,0.003978209,0.00174095,3.03E-06,0.001612952,0.034970701,-0.225000582,-0.256160191,0.23859308,0.056926658,0.294319235,1.693597085
547,PE,0.004461948,0.003962949,0.001740924,3.03E-06,0.001616004,0.0349295,-0.223182512,-0.254138449,0.239336704,0.057282058,0.295673933,1.6907026
548,PE,0.00504907,0.004605384,0.001611994,2.60E-06,0.001475615,0.034514436,-0.27043111,-0.302654874,0.21678159,0.046994258,0.261402193,1.621733238
549,PE,0.004961317,0.004515351,0.001613879,2.60E-06,0.001478667,0.034621254,-0.265038351,-0.297165991,0.219632305,0.04823835,0.265973306,1.633656047
550,PE,0.004879431,0.004436001,0.001607477,2.58E-06,0.001471037,0.034586156,-0.261795862,-0.294018533,0.221510102,0.049066725,0.2684069,1.636913229
551,PE,0.005021787,0.004321553,0.003214007,1.03E-05,0.001559543,0.047521821,-0.258039219,-0.290663374,0.221665303,0.049135507,0.268312507,1.650888439
552,PE,0.005037394,0.004338339,0.003139548,9.86E-06,0.001611426,0.047573704,-0.250272284,-0.282474226,0.227146729,0.051595636,0.278694056,1.657432175
553,PE,0.004975402,0.004286455,0.00306144,9.37E-06,0.001605323,0.047617958,-0.247532242,-0.279636513,0.228661733,0.052286188,0.280705403,1.667350259
554,PE,0.004843528,0.00417506,0.002896969,8.39E-06,0.001594641,0.047660685,-0.240938897,-0.272903538,0.232484141,0.054048876,0.286465611,1.670932291
555,PE,0.00481283,0.004147592,0.002857742,8.17E-06,0.001596167,0.047689678,-0.238893086,-0.270741797,0.2335465,0.054543968,0.2882264,1.679495914
556,PE,0.004782664,0.004123176,0.002824659,7.98E-06,0.001588537,0.04770799,-0.237903913,-0.269709543,0.234051142,0.054779937,0.288801634,1.677421013
557,PE,0.004747747,0.004092657,0.002794562,7.81E-06,0.001582433,0.047753769,-0.237282688,-0.269076304,0.234574436,0.055025166,0.289686508,1.676727439
558,PE,0.004732912,0.004080449,0.002768308,7.66E-06,0.001583959,0.047747665,-0.235257136,-0.266982621,0.235254173,0.055344526,0.29053652,1.682050188
559,PE,0.004719385,0.004068241,0.002745708,7.54E-06,0.001588537,0.047796496,-0.233744792,-0.265434279,0.23622946,0.055804358,0.292196402,1.68278568
560,PE,0.005381624,0.004764085,0.002052212,4.21E-06,0.001823537,0.034572423,-0.278873676,-0.312074524,0.213142069,0.045429541,0.255494355,1.61576263
561,PE,0.005281819,0.004687786,0.00198901,3.96E-06,0.001799121,0.034663981,-0.274131383,-0.307184144,0.21549013,0.046435996,0.259172733,1.625390431
562,PE,0.00520925,0.004632851,0.001942686,3.77E-06,0.001783861,0.034683819,-0.271413515,-0.304528458,0.217324634,0.047229996,0.261792627,1.629892101
563,PE,0.005142035,0.004579442,0.001910237,3.65E-06,0.00177318,0.034810474,-0.268330919,-0.301412119,0.219223151,0.04805879,0.264794059,1.641502878
564,PE,0.005063233,0.004515351,0.001871509,3.50E-06,0.001751816,0.034590734,-0.265036432,-0.298204527,0.22098651,0.048835038,0.267597724,1.640457678
565,PE,0.005015497,0.004477202,0.001848372,3.42E-06,0.001739608,0.034605994,-0.262501134,-0.295543223,0.222105101,0.049330676,0.269179282,1.645055403
566,PE,0.004949558,0.004422267,0.001824148,3.33E-06,0.0017274,0.034747909,-0.258886626,-0.291845492,0.224276897,0.050300126,0.272727658,1.653475525
567,PE,0.004899825,0.00437954,0.00180611,3.26E-06,0.001718245,0.034752487,-0.256641393,-0.289583632,0.22583819,0.051002888,0.275235215,1.655967651
568,PE,0.004865577,0.004350546,0.001795729,3.22E-06,0.001713667,0.034711286,-0.254249526,-0.287079351,0.226836627,0.051454855,0.276726761,1.653529694
569,PE,0.004824512,0.004315449,0.001783238,3.18E-06,0.001704511,0.03471739,-0.251998444,-0.284858853,0.228106893,0.052032755,0.278756088,1.662990748
570,PE,0.005292896,0.004843435,0.001632368,2.66E-06,0.001483245,0.03450528,-0.28386842,-0.316129031,0.209678882,0.043965233,0.250912266,1.598632539
571,PE,0.005201215,0.004751877,0.001627269,2.65E-06,0.001478667,0.034589208,-0.280004502,-0.31227807,0.212054803,0.044967239,0.254358411,1.60694658
572,PE,0.005120025,0.004672526,0.001622595,2.63E-06,0.001477141,0.034535799,-0.277072176,-0.309417039,0.21412487,0.04584946,0.257384168,1.610629585
573,PE,0.005070149,0.004620643,0.001625283,2.64E-06,0.001481719,0.034517488,-0.273299936,-0.305635983,0.215963886,0.0466404,0.260041427,1.623344586
574,PE,0.005023098,0.004573338,0.001627647,2.65E-06,0.001484771,0.03463041,-0.269787565,-0.302197634,0.217757507,0.047418332,0.262812082,1.619528122
575,PE,0.00496725,0.004516877,0.001627755,2.65E-06,0.001486297,0.034616676,-0.266221228,-0.298476738,0.219646587,0.048244623,0.26567443,1.626132703
576,PE,0.004924109,0.00447415,0.001627273,2.65E-06,0.001486297,0.034752487,-0.264764398,-0.297036781,0.221102796,0.048886446,0.267937084,1.633101572
577,PE,0.004889149,0.004439053,0.001626652,2.65E-06,0.001486297,0.034737228,-0.262672481,-0.294999999,0.222279022,0.049407964,0.26980167,1.636770889
578,PE,0.005734667,0.005293597,0.001611616,2.60E-06,0.001492401,0.034302326,-0.296217717,-0.327115255,0.195990116,0.038412126,0.231193719,1.561558329
579,PE,0.005658038,0.005217298,0.001614065,2.61E-06,0.001493927,0.034442715,-0.293246913,-0.32437341,0.198292009,0.039319721,0.234463938,1.573975588
580,PE,0.005477812,0.005035708,0.001618509,2.62E-06,0.001498505,0.034509858,-0.284190188,-0.315490927,0.203627014,0.041463961,0.242187516,1.592471969
581,PE,0.005367465,0.004924312,0.001618139,2.62E-06,0.001496979,0.034665507,-0.278849676,-0.310277001,0.206707959,0.04272818,0.246573194,1.592846168
582,PE,0.005244854,0.004802234,0.001618791,2.62E-06,0.001495453,0.034683819,-0.273657549,-0.305194804,0.210463618,0.044294934,0.251954809,1.609897869
583,PE,0.00512819,0.004687786,0.001607727,2.58E-06,0.001484771,0.034543429,-0.269914111,-0.301550282,0.212811488,0.045288729,0.255267396,1.613021752
584,PE,0.005107275,0.004664897,0.001617823,2.62E-06,0.001493927,0.034734176,-0.266639918,-0.298278909,0.214414796,0.045973705,0.257822736,1.615677812
585,PE,0.005089608,0.004646585,0.001619271,2.62E-06,0.001495453,0.034650247,-0.264870635,-0.296385541,0.215151443,0.046290144,0.259014913,1.620994693
586,PE,0.005063199,0.004620643,0.001618949,2.62E-06,0.001496979,0.034583104,-0.264646453,-0.296222663,0.216008908,0.046659849,0.260231721,1.622509362
587,PE,0.00487942,0.004397851,0.00177165,3.14E-06,0.001542758,0.042646341,-0.261096827,-0.293883639,0.224473837,0.050388503,0.273439463,1.64601078
588,PE,0.004769343,0.004292559,0.001747461,3.05E-06,0.00153818,0.039304462,-0.254220108,-0.286874732,0.228270429,0.052107389,0.279355615,1.655089628
589,PE,0.004670861,0.004197949,0.001725531,2.98E-06,0.00153055,0.037129952,-0.249082676,-0.281632652,0.23086105,0.053296824,0.283155424,1.666423829
590,PE,0.004563924,0.004094183,0.001709961,2.92E-06,0.001527498,0.034757065,-0.241961388,-0.274160099,0.234931156,0.055192648,0.289653543,1.668689409
591,PE,0.004520183,0.00404993,0.001706889,2.91E-06,0.00153055,0.034938656,-0.238403267,-0.270566292,0.237058883,0.056196914,0.292942096,1.683998151
592,PE,0.004481554,0.004011781,0.00170343,2.90E-06,0.00153055,0.034908136,-0.234657738,-0.266621087,0.238613417,0.056936363,0.29563725,1.68791509
593,PE,0.004444282,0.003975157,0.001699984,2.89E-06,0.001533602,0.034844046,-0.232057501,-0.263984297,0.24007612,0.057636544,0.298070613,1.686435714
594,PE,0.004407677,0.00394006,0.001697154,2.88E-06,0.00153055,0.035025636,-0.22914567,-0.260888145,0.241572486,0.058357266,0.300370532,1.687187551
595,PE,0.004372416,0.003904962,0.001694269,2.87E-06,0.00153055,0.034995117,-0.226420245,-0.257937215,0.243024774,0.059061041,0.302771963,1.695533766
596,PE,0.00430277,0.00383782,0.001686325,2.84E-06,0.001525972,0.034815052,-0.221895987,-0.253157605,0.245597725,0.060318243,0.306888398,1.702374359
597,PE,0.004252251,0.003788989,0.001673652,2.80E-06,0.00151529,0.034686871,-0.220892448,-0.252236728,0.246465327,0.060745158,0.308275059,1.70777141
598,PE,0.004828635,0.00438717,0.001632115,2.66E-06,0.00153055,0.034734176,-0.257366903,-0.289736602,0.224966407,0.050609884,0.27407246,1.652911695
599,PE,0.004619386,0.004181163,0.00161662,2.61E-06,0.001500031,0.034609046,-0.246203503,-0.278299958,0.230895366,0.05331267,0.28316531,1.66792345
600,PP,0.005258567,0.004849539,0.001615695,2.61E-06,0.001498505,0.034306903,-0.308479998,-0.343631694,0.2131497,0.045432795,0.255596059,1.616564911
601,PP,0.005129139,0.004710676,0.001618966,2.62E-06,0.001492401,0.03450528,-0.300628513,-0.335875428,0.217466567,0.047291708,0.262407503,1.627564021
602,PP,0.005027496,0.004605384,0.001619875,2.62E-06,0.001487823,0.034746383,-0.294332319,-0.329608937,0.220685355,0.048702026,0.267135945,1.639835067
603,PP,0.004937287,0.004510773,0.001618956,2.62E-06,0.001483245,0.034636513,-0.289643444,-0.324933077,0.223473187,0.049940265,0.271336843,1.636589138
604,PP,0.004864139,0.004436001,0.001618774,2.62E-06,0.001481719,0.034654825,-0.285048203,-0.320277437,0.22583919,0.05100334,0.275321452,1.646492238
605,PP,0.004800005,0.004368858,0.001619183,2.62E-06,0.001480193,0.034676189,-0.280560703,-0.315699071,0.228003929,0.051985792,0.278522959,1.655001508
606,PP,0.004745466,0.004312397,0.001619748,2.62E-06,0.001480193,0.034757065,-0.276961703,-0.312028405,0.229919063,0.052862775,0.281627217,1.658643837
607,PP,0.004696754,0.004263566,0.001620674,2.63E-06,0.001481719,0.03480437,-0.273887018,-0.308962677,0.231719773,0.053694053,0.284446471,1.662170135
608,PP,0.004655519,0.004220839,0.001621838,2.63E-06,0.001483245,0.034654825,-0.270383305,-0.305314606,0.233159716,0.054363453,0.286716976,1.657993421
609,PP,0.004921155,0.004478728,0.001624214,2.64E-06,0.001506134,0.035065312,-0.291134831,-0.326000072,0.223415122,0.049914317,0.27157313,1.63993715
610,PP,0.004768096,0.004324605,0.00162607,2.64E-06,0.001506134,0.035086675,-0.28111279,-0.315908211,0.228631296,0.05227227,0.27987512,1.654362795
611,PP,0.004684447,0.004240676,0.001626128,2.64E-06,0.001506134,0.035123299,-0.276061845,-0.310864043,0.231541094,0.053611278,0.284154052,1.662755173
612,PP,0.004593077,0.004149118,0.001627099,2.65E-06,0.001504608,0.034999695,-0.268973389,-0.303571427,0.234908541,0.055182023,0.289828223,1.673976188
613,PP,0.004538194,0.004092657,0.001627966,2.65E-06,0.001504608,0.035071415,-0.264522277,-0.299103512,0.23700383,0.056170815,0.293182909,1.677877246
614,PP,0.004485776,0.004039248,0.001629341,2.65E-06,0.001506134,0.035173656,-0.261162321,-0.295612008,0.239113889,0.057175452,0.296426226,1.676762404
615,PP,0.004447054,0.004001099,0.001629994,2.66E-06,0.001506134,0.035173656,-0.25700556,-0.291190589,0.240623464,0.057899651,0.298731601,1.681716198
616,PP,0.004406202,0.003959897,0.001631309,2.66E-06,0.001509186,0.035161448,-0.253777342,-0.287861271,0.242335267,0.058726382,0.301497613,1.686183982
617,PP,0.004371256,0.0039248,0.00163209,2.66E-06,0.00150766,0.035147714,-0.251449554,-0.285534913,0.243831999,0.059454044,0.30400292,1.69123169
618,PP,0.004322222,0.003877495,0.001623967,2.64E-06,0.001500031,0.035034792,-0.250146908,-0.284188944,0.24494406,0.059997592,0.305768505,1.693926614
619,PP,0.004890658,0.004443631,0.001644987,2.71E-06,0.001533602,0.034766221,-0.289992231,-0.325024964,0.224621659,0.05045489,0.27325371,1.646295664
620,PP,0.00477533,0.004327657,0.001643158,2.70E-06,0.00153055,0.034911188,-0.282327149,-0.317269075,0.228676639,0.052293005,0.279644232,1.653145118
621,PP,0.004707199,0.004260514,0.001643121,2.70E-06,0.00153055,0.03496002,-0.276991174,-0.311767463,0.231041415,0.053380135,0.283299776,1.663337511
622,PP,0.00463095,0.004182689,0.001641894,2.70E-06,0.001529024,0.034923396,-0.272356436,-0.307073273,0.233923027,0.054719982,0.287838777,1.679937639
623,PP,0.004570688,0.004123176,0.001642004,2.70E-06,0.001527498,0.034927974,-0.267051238,-0.30165663,0.236200944,0.055790886,0.291643315,1.672493643
624,PP,0.004515481,0.004068241,0.001640516,2.69E-06,0.001525972,0.034871513,-0.26359368,-0.298139768,0.238190628,0.056734775,0.29463801,1.6842517
625,PP,0.004467534,0.004022462,0.001632477,2.66E-06,0.001516816,0.034808948,-0.262212983,-0.29679556,0.239179027,0.057206607,0.296330548,1.684137311
626,PP,0.004428351,0.003984313,0.001628284,2.65E-06,0.001512238,0.034848624,-0.259187303,-0.293748098,0.240132689,0.057663709,0.297636327,1.682594311
627,PP,0.004405696,0.003959897,0.001633613,2.67E-06,0.001516816,0.034749435,-0.256055287,-0.290345589,0.24172245,0.058429743,0.300405854,1.686721805
628,PP,0.004386751,0.003938534,0.001639968,2.69E-06,0.001525972,0.03502411,-0.253027733,-0.287170623,0.243343558,0.059216087,0.303150978,1.693810339
629,PP,0.00628326,0.005853629,0.001606689,2.58E-06,0.001472563,0.034889825,-0.349379458,-0.38161098,0.186586322,0.034814455,0.218827103,1.524134198
630,PP,0.006111055,0.005679668,0.001607792,2.58E-06,0.001475615,0.034752487,-0.343752389,-0.376463518,0.190504294,0.036291886,0.224138403,1.543449306
631,PP,0.006012937,0.00558048,0.001609548,2.59E-06,0.001475615,0.03494476,-0.339679829,-0.372669406,0.192808917,0.037175278,0.227323868,1.545190148
632,PP,0.005913476,0.005481292,0.001603778,2.57E-06,0.001469511,0.034741806,-0.337611145,-0.370778772,0.19465039,0.037888774,0.229602482,1.549709642
633,PP,0.005830588,0.005398889,0.001598885,2.56E-06,0.001464933,0.03459226,-0.335304062,-0.368648982,0.196134749,0.03846884,0.231590944,1.555677101
634,PP,0.005762647,0.005331746,0.001600039,2.56E-06,0.001466459,0.034752487,-0.333462995,-0.367028653,0.197909461,0.039168155,0.234035344,1.56617492
635,PP,0.005715903,0.005282915,0.001607487,2.58E-06,0.001474089,0.03485015,-0.329468756,-0.363057341,0.199659372,0.039863865,0.236654333,1.568439956
636,PP,0.005668887,0.005234084,0.001611294,2.60E-06,0.001478667,0.034935604,-0.327372485,-0.361133502,0.201219356,0.040489229,0.238813229,1.570100773
637,PP,0.004918428,0.004478728,0.00163225,2.66E-06,0.001513764,0.034772325,-0.294196969,-0.329619582,0.224218618,0.050273989,0.272768049,1.648503771
638,PP,0.00483383,0.004393274,0.001631291,2.66E-06,0.001510712,0.034848624,-0.288156998,-0.323550989,0.227039012,0.051546713,0.276939823,1.665944755
639,PP,0.004767403,0.004326131,0.00163116,2.66E-06,0.001509186,0.034810474,-0.283873045,-0.319167772,0.22938863,0.052619143,0.280828582,1.667209995
640,PP,0.004694684,0.004252884,0.001631557,2.66E-06,0.00150766,0.034979857,-0.279249695,-0.314538153,0.232076248,0.053859385,0.284979189,1.67021669
641,PP,0.004654235,0.004211683,0.001632955,2.67E-06,0.001510712,0.034905085,-0.27587824,-0.31109037,0.233640695,0.054587974,0.287698576,1.681459563
642,PP,0.004607022,0.004165904,0.001629459,2.66E-06,0.001506134,0.034845572,-0.272997317,-0.308144107,0.234931334,0.055192732,0.289631139,1.682166917
643,PP,0.0045524,0.004112495,0.001624349,2.64E-06,0.001498505,0.034869987,-0.270084281,-0.305217918,0.23644207,0.055904852,0.292021518,1.677156564
644,PP,0.004521787,0.004080449,0.001629663,2.66E-06,0.001506134,0.035072941,-0.266386928,-0.301380786,0.23819721,0.056737911,0.294903492,1.68886775
645,PP,0.004496795,0.004054508,0.001630893,2.66E-06,0.001506134,0.034973753,-0.264490506,-0.299238761,0.239334026,0.057280776,0.296667383,1.694424242
646,PP,0.004464336,0.004020936,0.001631193,2.66E-06,0.001506134,0.035118721,-0.261593746,-0.296316363,0.240590013,0.057883554,0.298771153,1.689972201
647,PP,0.006751875,0.006328206,0.001647005,2.71E-06,0.001571751,0.035301837,-0.361681246,-0.392679248,0.177744873,0.03159324,0.207260832,1.521461015
